user_being_followed_id,user_following_id
6585,4892
2175,4849
1950,3783
6590,2967
2174,9826
47,8892
7072,3048
4934,9988
8658,2361
7445,1298
9808,8365
940,8274
3166,5904
9796,7721
8635,2610
5278,2829
1028,1527
6820,5633
8025,5890
103,3414
2360,2131
6815,6175
6047,3819
2296,1755
6294,2877
7000,6041
9284,7226
8671,2765
2542,1483
7310,2208
3606,5916
5961,324
2488,581
516,1690
3865,8849
59,5925
7527,8270
2128,2883
3227,9980
7603,2312
6888,8379
4676,7189
2019,4997
6278,6211
3277,3128
109,6143
8705,9518
7420,5484
500,6789
4181,8889
3619,9307
6511,3809
5109,9512
5868,1195
9987,9956
3128,6170
6875,6306
8676,6279
4846,8928
9169,8088
7721,6996
4942,7051
9801,2749
7888,1205
2187,5787
2635,1441
9598,8370
3222,4385
9520,1990
1605,1338
6027,9664
5592,3692
9369,3267
8442,4671
6013,8093
908,7182
8870,1850
406,766
1776,5090
2228,7484
226,240
2081,2832
171,3874
3409,8426
2339,8240
8051,6698
3161,5451
5545,8219
8577,3649
7263,2823
9041,199
5088,5753
4941,4141
6883,3118
5073,1232
1658,5297
7719,3516
7248,8317
7769,9836
1806,7497
509,7985
1175,5802
838,3013
1981,5915
5786,9937
820,1271
7848,286
5087,7502
2008,425
8318,6321
2256,9527
5899,4047
6140,9753
2785,1508
2955,4175
2647,3333
5646,6012
4242,4635
262,1162
1386,4768
1050,1409
3785,5918
3417,4163
1201,3411
40,373
2359,9888
1834,8862
167,9372
1648,2602
994,1578
3414,2477
7264,6147
1571,1846
4331,5605
7999,718
8969,96
7933,3937
3263,4876
8971,7648
2574,8551
2502,5294
7464,9908
9686,8040
7241,8722
5798,1140
9434,4898
1823,2283
4591,6170
7495,2848
9604,106
7955,2952
9332,2022
892,8302
6829,125
2448,3240
8681,5994
6921,7394
1351,2893
1753,1754
4774,3
8805,2461
2820,7082
615,9854
8977,9333
6224,3873
9007,8358
5833,5953
8746,6282
4858,4357
8132,6115
920,6205
9638,2612
8063,8834
42,808
4265,7681
6920,4250
4799,7329
8479,3936
1800,8233
2353,98
5626,4302
5473,4423
9207,2521
4370,3872
3457,6611
8185,7577
6819,7098
7538,227
8839,692
466,9526
6612,4689
9342,3905
8058,5648
7697,173
1221,9172
8090,7522
2824,1820
7080,4817
6736,4799
5080,415
1461,6492
1090,7809
977,7868
1329,7322
8669,7715
5811,5781
2386,5155
9377,5120
1914,3139
2426,4633
7499,9064
4825,6164
5700,8738
9515,624
6495,779
3513,278
771,3194
2021,2189
5588,8372
923,4457
9000,8198
4462,1873
7908,7183
2577,2312
7505,6864
642,7723
1680,2854
5499,7269
8246,8278
3685,683
8387,8360
2994,4702
374,2635
629,2294
1075,5918
4273,4723
6403,2199
8975,3097
7077,6382
106,9625
2639,3010
8127,7865
1971,3761
2208,769
8367,3294
3889,7410
2393,2556
8822,8243
6273,8852
4773,1815
8498,7039
1753,7957
2611,8661
6057,6703
3585,7476
8901,8137
2732,4459
4317,3641
5075,3028
5396,4650
6963,7587
4918,1347
7279,9200
7733,5406
3593,4386
8751,6913
3032,1399
7300,1837
1414,6412
1013,7168
3108,3271
8840,4279
3485,7240
315,3119
210,3539
236,530
3776,1626
6909,4708
4453,2360
2476,6988
3169,2268
3505,867
5886,7827
7941,2822
1218,9488
2621,2135
3572,1828
5391,2474
2924,478
1901,2408
7356,4998
5269,2280
3671,4478
3203,9289
3259,6284
5480,5769
480,4705
7799,7544
6787,4687
2091,5701
6613,6310
1477,4188
9388,4476
355,8068
1080,3965
1962,5620
6328,9734
3405,8542
6146,2094
3869,8030
533,5883
5204,5446
491,5734
9146,4189
1311,9239
5730,9074
1042,1144
6947,5592
3131,8399
604,6897
1014,8488
2380,9859
3056,8964
434,923
1882,7351
4816,201
9661,8535
8172,8580
218,3899
5476,7327
7902,771
366,9877
3906,6234
5723,8956
2460,1611
2364,7643
2943,7863
7529,886
2978,3417
789,2611
3922,5250
5252,9517
1061,6139
9785,29
2672,889
7697,8014
6296,8873
1207,7893
191,7359
5095,5007
6227,115
2080,461
2943,5037
9917,3740
2093,7162
2150,1394
5253,8754
1922,5490
4153,8193
9576,1048
3261,5732
3071,6722
4416,5090
7384,4498
4839,3429
137,682
5357,6020
2827,1218
9919,2175
4590,6835
6323,7097
5532,9569
5326,1512
7544,3938
3159,9581
7005,4700
264,309
3182,1299
279,5852
2930,6622
1455,8739
4712,6916
5205,5753
7321,1936
1180,9524
73,6643
1062,4489
5328,1558
5864,31
530,8009
8958,6832
9625,59
1801,3122
3871,8649
8198,1499
3196,5346
4485,2994
2199,7165
1018,2423
2144,274
5627,5185
9599,5582
4880,3109
7928,8866
4729,5396
5544,3346
6269,4662
4813,2320
8251,1262
8301,3258
7576,4309
4444,9621
6271,6531
7984,817
9332,9837
9415,1792
9682,7973
4257,3077
7919,5565
897,4213
3464,6558
5170,7700
1148,7747
1238,3243
6581,4579
1129,7160
9618,8926
8518,819
3998,81
3879,5130
7978,1272
8962,6002
6441,7711
1497,8512
9145,8769
8010,3894
6277,1645
3559,4305
9569,4782
1096,5431
4819,1971
6564,1889
1564,9312
8556,2214
7775,8529
1205,8462
1080,9879
3708,5578
1296,3136
6161,9928
7631,1783
2707,6921
9000,5760
6462,9636
4845,2621
6646,7039
1012,8978
6253,3816
3322,7056
7905,430
2827,975
7839,406
7136,6409
5343,5459
9759,5700
8738,7341
2723,8950
7591,6563
8798,5860
341,9135
2356,9178
2261,3955
2655,2858
7030,3507
1773,4299
5241,3734
2773,1852
6033,3658
8041,6422
2365,8196
5693,696
7764,3516
5586,8827
1145,6053
8398,178
8490,6286
7133,8686
2937,818
7384,9010
3366,1769
1443,1523
1346,1088
2649,3398
2146,7351
583,1885
6196,3777
4835,9291
3460,8318
6636,1557
5564,7445
6389,2389
5618,9888
6782,2652
5666,8849
9641,2371
7500,2466
1811,5091
4061,6986
8090,5004
268,8485
7538,1379
5067,3478
9905,3977
2004,6068
9326,8520
6457,5469
1714,7678
6918,1025
8431,9260
1964,7690
5932,3157
5889,5391
7386,5567
9307,9334
1969,8709
9131,2514
5043,6692
8450,4229
2178,5193
7060,310
4803,8088
3122,2606
4380,7236
2590,7314
9572,3616
3835,2843
5645,2088
7823,6750
6328,1715
8838,6519
2691,5836
1452,7035
8107,8246
7585,1934
6258,1893
3014,3132
5788,5170
5859,7723
2385,3185
4328,9760
5701,7199
6822,8357
7048,772
6887,1187
3667,8753
9655,4913
6810,7676
7396,6132
55,6706
8951,8690
7787,6958
8349,4134
3273,5109
8433,9450
3684,5496
1812,8742
1318,7811
5523,8905
2793,5896
7594,8171
1699,9280
7795,8707
1056,1154
8932,6071
1482,5209
6853,5284
7278,6288
6998,5167
9141,7603
6777,2333
1294,9239
8062,954
6340,8295
5294,7801
5675,2174
8144,7183
2020,3247
9523,1890
9774,9917
6438,4030
1596,1805
3722,2349
1148,4970
611,7386
3755,2307
3180,697
2575,7945
5979,8992
6041,644
5350,8232
618,4823
8696,1535
8772,6960
4763,5654
1215,7139
4894,401
6552,506
9602,5444
4934,6887
5304,3040
4581,8363
8539,4970
4008,4478
5237,3302
9661,6584
7177,900
4054,9534
2501,2065
837,3917
3448,536
8739,6858
7852,8459
178,9784
725,5837
3107,1301
4859,6987
3586,5073
8569,3239
2896,4576
4467,9418
1502,4237
1514,6713
4376,3149
5714,4839
9059,1247
1777,589
968,4341
2023,1142
1473,1533
6801,7106
9129,8252
806,8138
2478,4621
6898,5256
1104,9747
4664,3162
6138,8132
2432,4399
4470,8968
1388,1814
4890,2033
8269,4223
393,6734
1702,8539
4739,5417
4858,9340
5612,2218
4919,6400
7354,98
9375,5570
7388,7275
554,1424
8672,5154
5995,1774
6147,846
8700,299
8334,2505
7875,7252
3653,7469
3611,527
64,7672
1662,6961
9737,4218
4489,9438
8204,458
5001,2255
8016,1895
8551,3651
2506,915
7659,4308
5757,6682
5436,8248
977,8349
6193,5950
2844,95
359,5662
470,4300
6354,6960
5751,7736
2737,4868
7703,9458
1092,879
795,4563
8474,8506
9212,217
3000,6371
9066,7172
9306,6687
8018,6655
7093,4308
8852,7023
8425,2246
2550,1576
1993,4738
2838,8233
2869,9629
1288,7672
8042,8954
6336,2986
2914,1012
7055,2354
6284,277
8440,7451
4611,10
8237,7970
6548,2530
5330,8755
3078,2532
5752,730
5824,7470
8771,2767
2239,7388
8867,5280
1041,2920
9246,5902
1289,7801
5330,7981
3727,6245
6034,600
7751,9431
1218,3312
138,3872
8743,7980
6500,3219
6949,4713
735,9105
144,7600
8510,761
5331,7781
3885,3774
9954,8234
5155,3167
443,8641
1682,2586
9666,618
1504,854
7673,3457
1582,2063
4910,1708
2325,5182
11,8946
1977,4875
3597,1533
5736,1371
6747,4876
6255,6446
2265,8584
3410,8170
3326,6607
1982,5029
1295,6072
5121,6187
4728,7613
2551,2946
5031,1147
6001,8145
4721,8629
8078,5157
3919,5351
7346,5625
7785,9749
8944,7504
8414,6284
5869,587
4390,1829
9854,9149
7738,2500
7901,3006
9121,138
5361,9340
3129,3163
3453,8728
4787,3004
6423,8200
4749,3953
1256,7648
389,982
7688,9449
8105,8294
6232,5320
6565,5941
2955,1343
165,539
2349,5961
3441,7937
3981,5240
5194,7650
6546,8810
6726,4322
263,3483
3746,8037
6092,8075
2349,5989
8782,750
6572,7926
5267,409
5893,1968
5419,6823
4537,5571
5281,7554
531,7362
9013,7971
572,4019
5057,4390
8895,9621
7992,5740
9942,2032
5715,1399
9915,1940
6872,6498
1087,428
7144,2826
3610,3273
7316,7275
820,3533
3472,4976
8920,7009
6753,9482
2168,7516
9200,9979
3261,426
3585,1297
3809,1775
1411,6516
5996,4737
3587,7376
6895,6055
4670,5928
2835,6624
725,2474
6518,308
7137,8775
3924,8840
3344,9911
2190,9206
9134,637
789,5219
6111,6367
2426,1568
5014,697
49,31
695,1699
9739,3563
2573,5744
5359,7107
1644,8195
1778,6797
8800,5345
3003,6484
1566,752
3387,1561
1297,5585
5999,7141
2399,5670
5465,9045
7913,6506
445,4945
7743,1234
2605,5484
239,6972
5287,3609
6932,8329
5573,3089
705,6981
7870,9215
1223,6635
6076,1030
7327,6129
7087,8784
2098,8824
7177,6195
8077,767
7174,9108
627,830
2324,8874
9232,1876
1660,9895
9742,7615
9536,7313
8237,193
431,3256
6961,9201
9228,8821
1714,320
1691,8872
3472,9121
9838,2643
4188,185
8384,6202
219,6866
5636,3050
6198,940
1915,288
3419,3993
1998,9309
3642,6997
7140,8560
7996,6154
11,8573
1824,9127
4306,2206
6555,4110
6633,2833
9781,6874
8290,279
5728,1999
6775,4789
5865,7057
6433,5054
2264,7749
5006,8958
3568,9648
3950,9656
6480,8951
834,9086
3157,750
6363,3951
5798,8423
1893,3870
1071,632
396,2380
2069,5084
2245,7437
5945,9414
7301,2372
5370,6419
8493,9810
4752,6757
7081,3836
3542,1144
6161,3321
1848,7168
3827,6059
9575,6347
6400,9922
3141,1895
6438,7205
1436,9293
714,8480
9673,9803
7807,500
9731,3065
4934,2479
4806,3386
9661,8468
6833,7821
4801,5716
4830,9311
3174,2399
2781,7098
2439,6125
4842,5252
2642,885
5008,2516
3058,3530
3529,3388
3818,2375
9170,410
2080,9903
3712,3274
8229,3335
7147,5533
7996,7547
9834,9008
4713,5727
7621,682
7780,8794
678,3420
9873,9964
4172,9001
314,3458
7238,9336
3811,792
1278,21
1310,5541
6096,3800
3550,1244
2926,5136
777,9129
2710,8020
3117,564
8977,940
6579,9658
8812,5609
1404,3485
3618,3335
4080,2312
54,3725
4928,2764
9506,9488
2858,858
7029,4529
4841,9314
3693,592
5077,3636
6622,8644
5074,6380
7611,4251
6396,7875
9986,2164
8891,3714
6431,5062
3888,8537
2505,7809
4525,6629
9677,7872
2619,7927
495,5529
4655,1747
6578,1926
3222,2266
8704,5239
1591,9391
9226,1916
878,2046
788,6674
9296,2682
3819,6276
6763,8353
6259,7795
6425,5108
5821,486
8886,331
6940,1469
7028,7880
5263,375
1889,9195
6623,6392
6900,2816
9092,3725
3073,8933
1139,903
1239,5279
5970,2147
6886,326
9491,6500
9668,4131
3145,9373
9897,2141
1110,9615
3521,5409
5973,7564
9039,2411
6435,3416
9573,8394
9364,5392
3469,8152
1472,7393
4395,2912
8104,6902
7367,9916
5686,205
1017,6029
6195,5432
7412,2796
334,8955
595,7397
5293,8958
1263,1538
441,232
1371,5830
3781,8444
8359,1324
5969,8152
8773,4548
4955,8569
2302,6436
9060,3247
2689,3334
3395,2020
9971,8070
3363,678
4670,9938
8507,9031
7495,2182
8416,8182
7271,5805
2146,9535
5318,379
1837,1931
7999,539
39,8364
9691,2861
2929,3189
6794,2619
2522,3331
4181,3332
2417,8898
8961,2071
8411,358
5798,4318
571,2209
9482,3183
8403,6872
5156,1629
6957,3828
7477,9722
2422,7457
1792,9367
2621,4777
6803,8462
2700,7364
7619,3047
8076,5001
5680,2151
3543,4285
7279,6738
5662,1123
3026,8189
1750,4474
2001,5334
9913,2980
5933,9181
6697,5400
5942,9533
836,3956
8950,6519
3374,1232
9447,2192
6765,107
1595,7828
6928,415
2822,3700
8332,9405
3702,9055
3869,3051
3997,7063
5682,2709
6547,5067
4176,6531
8169,6935
1773,3502
4668,3070
2125,2042
1435,2952
8222,1675
3998,6254
9211,1465
4632,6257
9483,5223
7069,9189
1003,7644
6691,4047
3142,3646
8267,4823
9935,1749
9805,2643
6174,3649
4378,7052
5307,8694
5904,3583
5310,7162
2737,8373
5139,7724
6928,468
3907,9339
88,5789
3350,9821
5065,7850
7205,1979
7338,7730
9865,8682
2656,1841
131,5625
7557,5012
7453,6101
7693,2064
7467,7504
2376,764
3629,8270
3724,9301
2675,7629
1680,4934
1361,1162
1701,9691
1723,4375
1158,667
6882,1
1172,1383
7113,3314
8442,8921
629,9010
1502,5449
4498,8021
2850,8218
1299,6257
1025,1799
250,7480
6994,215
3887,65
8932,9434
9988,2796
4436,4106
1169,6408
2090,2254
1946,8322
8794,4493
28,5551
8090,3056
3303,4232
1843,7143
108,5120
4507,2667
4262,2524
1424,2390
3993,2906
846,5047
1987,3700
2282,896
6163,1026
9088,8561
3456,8912
4971,4398
4055,8807
1233,1072
9558,4278
5336,3190
9381,4901
4253,649
2309,8414
9293,6557
7558,789
8603,7257
4998,7146
70,5662
9495,9370
9638,8472
6455,1161
3666,5883
5011,9810
5578,5971
665,2502
9697,9133
254,9421
8264,1080
1368,195
1197,2096
7780,3234
2157,5556
2707,877
8773,8468
3304,3073
6384,86
6790,7406
9940,8801
1423,1303
7987,2760
1769,4798
2472,8314
8192,9565
9431,3821
3937,6743
7023,2390
7514,6435
6038,3059
2984,758
6726,1407
495,9185
9402,6063
2701,4026
3321,5750
5574,9647
9413,8030
4814,1015
9526,6371
8056,1734
9200,1979
556,8122
3685,1957
5969,8821
2857,2448
2774,621
225,7209
1963,8936
5566,2712
3500,3420
4936,8122
8688,7443
5307,2440
2883,2271
8230,9906
5076,2789
9939,4429
5096,5027
1239,878
9576,9735
4829,5526
7688,9046
2333,4381
2350,7357
3488,2553
7506,4984
3158,489
7313,3995
6991,2408
9513,381
5305,2189
2808,5357
4354,6128
6214,1454
4049,2425
1027,8954
6800,9911
3449,5099
9052,8060
3413,4940
1628,4547
3444,6053
3197,7391
2456,7030
7060,1342
7992,2383
2550,3120
3108,5297
1047,376
2144,4873
8361,4712
9297,2213
7103,1111
6157,1427
1342,6274
6352,8707
6839,1228
7652,1085
9093,699
9055,3036
562,4451
9928,6006
9885,6787
3796,3564
8153,8611
8177,5977
3126,886
9575,2057
9346,9675
258,5946
1172,1133
7469,3738
9192,9411
176,9975
1281,244
8686,3447
914,9894
7809,5455
78,7291
3913,3259
8356,3583
353,7323
1444,7881
8074,9215
8048,3270
8035,9196
5926,7324
8,4972
3546,2685
9940,11
684,311
1778,4618
7583,1289
4644,3541
6800,9802
7297,6588
2146,2864
1290,2150
6767,4591
9273,2941
7211,7473
4751,6676
216,9305
3450,1562
5328,4129
6154,3011
1846,1475
4519,6810
1459,2112
2395,4259
8158,5328
5758,5591
6210,8572
5777,3143
4635,8657
6969,7451
295,5528
9398,2923
2294,2285
2837,85
4716,685
4882,6219
2120,4702
4633,2039
8608,1314
8849,5838
312,7768
4369,5121
3607,7446
4079,6574
8902,9136
6081,2963
6713,7865
8574,2271
7336,7563
9325,4440
7424,968
3044,2979
9736,7917
9393,1193
3596,9061
239,6595
8818,6753
3347,9366
2960,5619
53,3743
9693,9409
2362,6283
6048,1462
8615,3398
2394,7380
5292,6118
7011,7355
4744,2620
1889,9084
1791,6807
6267,7335
8663,168
5353,8603
916,2393
4330,5676
9220,4256
2854,4079
2638,1350
2562,5281
9702,5269
2834,5001
8702,6778
2209,5313
1722,4327
8524,6796
4521,6511
8473,6271
3224,9410
7572,8771
243,9217
9415,6965
4675,7578
499,2465
9763,9639
6703,1837
5924,2828
2844,6786
3067,5448
6334,6551
4346,9205
8128,2887
8699,5933
3639,2148
9869,4607
8192,3518
5072,5854
6306,9986
5829,2124
3424,1800
9038,2529
9143,9299
521,1652
7838,724
1920,6917
6160,8943
2631,5919
2040,2393
1119,9311
8546,7143
3934,6290
3325,8699
9612,8487
1688,9584
5569,7265
9329,3967
6899,2986
2149,5990
7996,7574
566,3002
1278,4302
7035,4528
9711,1674
571,1426
6079,1831
6448,188
7577,9524
4018,7289
2631,2613
9137,3053
2835,7935
958,7399
3778,1672
7493,7971
5760,3906
294,7043
8368,1033
709,1120
8782,5769
6624,3282
2977,8738
1271,1192
3765,632
217,8608
4042,9018
3422,1601
8412,8421
3197,5132
7436,7100
2499,4977
8776,4958
6008,684
917,713
5218,5615
6478,304
6618,5750
6132,2269
554,173
5329,5576
9217,8208
6480,1242
4398,5522
9227,7377
9086,1712
9103,3511
9583,9779
5113,4249
1335,1976
8743,8111
2486,649
3642,6894
9166,7503
988,6795
157,7958
6590,2804
3877,8757
7780,2277
4801,1977
3291,387
2806,6164
3125,2071
1975,9672
6546,9729
7522,6381
8225,2157
5716,9935
7806,727
8171,4864
2475,5418
2277,7038
2047,303
4065,1563
5179,1232
1789,5575
9498,3428
6062,2049
6740,8482
7001,4423
1269,5439
9848,8558
9517,6381
9137,1451
1377,1295
1841,1370
263,4374
711,1291
3873,9023
4903,5437
2260,8224
6053,2116
4319,1474
9875,5937
2843,7641
9054,651
4819,5623
6648,8310
1402,4156
2385,144
7880,6268
2691,7934
9196,7283
1589,7117
4946,5301
8912,6875
7997,5977
7466,7932
1892,5260
6152,9629
3951,5490
9840,9039
3206,1130
4523,1142
7833,7717
7566,9320
7257,804
3680,3232
4280,6361
4867,1108
2760,1062
9015,5085
8858,5083
6330,2180
3544,2954
3016,7968
3279,5160
5473,4068
843,6762
561,7391
1391,1045
2206,9600
7202,3340
8259,7144
753,8822
6885,3788
9512,8634
327,2599
6146,8955
5234,1281
8515,5834
1049,379
1458,3353
9769,6039
6489,7263
3409,1258
820,6961
7870,6066
940,3465
7810,1099
852,1980
110,7095
9703,532
6178,4898
4267,778
152,4782
7641,8574
6803,142
7570,9019
2777,4920
86,7736
2772,4077
1358,3357
4825,8980
557,3325
9748,2788
505,4102
7393,6601
7797,6903
4414,3156
1771,1048
8802,1194
7970,1945
9061,6891
6688,2376
9209,3450
2129,5039
6574,9844
7274,9063
7547,3762
1364,8744
8277,6296
4357,2365
5040,5560
235,2079
4323,3755
9647,2688
8790,4015
3321,4808
4803,4118
1868,9040
4695,3524
5878,231
7927,5885
9944,2020
4467,8742
527,3174
3295,4038
4116,1598
4090,9868
9304,6006
8117,1980
8713,3180
6077,4851
2682,2145
9120,4149
6232,1948
319,1125
7089,5897
1613,7995
125,4790
8282,5567
3302,3253
7909,6839
4722,6541
7572,358
9689,2128
6401,1179
2253,5719
1419,72
6179,6645
3765,4566
2495,3714
1564,8548
2939,6024
9915,128
6090,1498
1725,8516
9515,4245
1560,8181
1128,5678
3452,3273
5265,2024
408,3182
4716,7383
2687,2368
3597,9304
153,9520
2009,3658
9105,9923
6432,5624
9420,4995
4593,2674
3568,6547
4785,8172
7975,9089
1051,7669
5209,5190
6963,2235
5278,5712
9937,1133
9002,5871
318,3880
1836,8159
5358,40
8146,6527
8582,4560
7503,3859
3064,3562
9798,6404
7351,3153
622,4788
3505,5904
3392,8555
9293,2232
1642,7860
528,6224
9975,984
2394,5480
9862,9679
5711,5975
3649,385
9675,163
8150,608
6657,8893
9745,6115
3823,1229
1347,3524
9630,9878
4686,664
8745,6038
688,681
2180,905
9335,6450
4847,3761
1882,399
806,9793
3485,6061
2966,9233
7633,6999
7698,8210
2863,2349
6478,5083
9082,5842
4279,5013
4912,355
1215,4888
602,3492
2837,5485
3309,5275
7415,8253
4127,2676
1535,4298
2307,7873
4027,4217
4086,6274
1015,3601
4477,9426
8263,4213
6822,1493
9465,9921
7899,2887
426,4018
2424,6504
8621,5121
5084,8841
6318,1948
3608,3482
8718,5288
4220,2537
8435,782
9481,2231
1194,5347
2463,875
6624,4155
61,8680
9467,3291
7303,6457
6679,1150
9976,3839
9189,4803
2418,7829
8035,146
510,2285
6414,3818
3678,5761
5170,352
1764,6759
2666,9547
1925,3556
3369,5237
3961,1286
5475,4219
7279,2741
1527,9883
3060,1282
333,8810
6547,3499
3686,2737
8726,7076
6085,5707
2170,2474
7513,5793
8364,5171
2926,5618
526,6439
4949,3935
706,227
410,1513
7122,6595
178,367
7011,2266
5841,8287
5717,8302
4729,2319
4788,1418
6230,9728
6505,2666
9623,8809
472,6445
2877,4707
9668,3346
2996,8188
8439,9598
2528,546
8479,2996
5801,7274
1542,3906
1376,1664
5338,9338
9905,7980
9006,1557
8153,1132
5308,2156
6861,2950
3761,81
3680,6348
9203,6541
2472,828
474,3604
4996,3445
7778,4969
5523,4924
9780,5755
8769,6455
9420,1649
8434,119
3835,5741
6152,5685
8671,9758
465,4636
392,2557
1942,5553
5851,7948
3307,3031
5685,3834
3436,628
9005,4050
5275,2453
5865,242
8505,970
2017,8167
8434,6611
2224,2783
2559,3433
6416,3322
876,8930
2543,3868
1249,2286
2996,178
6321,2398
3117,5238
9202,5181
5367,39
2994,8231
6787,5806
9236,6416
869,7755
856,834
157,4712
1970,4237
3911,2100
8247,6587
4244,8015
540,8080
8349,6963
1052,7749
8583,2888
5909,3811
862,6583
7085,728
4338,4062
576,1142
603,6564
83,7186
4853,985
7689,5285
5229,6203
8619,9065
897,5615
4168,7688
3110,9567
5080,9295
1804,3281
2090,5244
9557,6240
9009,4731
721,3786
6234,2892
5943,3019
6827,4267
1957,6999
5600,6860
6576,2616
634,4761
5980,6323
6798,1943
2682,8463
4361,4567
9295,7287
3641,8341
1842,6682
8567,6699
4157,4793
5035,233
280,7531
3913,6135
6763,5731
2843,765
9600,3562
5745,8732
6254,5326
3727,8126
4090,1178
898,3015
1054,3519
9382,4289
1061,8534
7295,8295
365,272
2250,3944
3517,424
9617,7908
9362,4040
633,3725
3443,4578
3388,2123
6400,6838
398,6590
245,7836
7924,3551
8771,4161
6925,6843
6273,3446
572,9114
7173,9356
9012,7516
1885,1255
3455,739
2615,4511
4333,4392
8308,5874
516,5337
3626,8681
4055,683
4145,2063
833,9705
5722,6515
5945,6180
8461,2373
2199,2512
5855,9562
4694,1630
5816,740
117,3126
4199,4175
4083,92
8272,612
27,3542
941,791
8626,4712
7696,6977
5333,3771
8503,5776
905,6765
6122,7979
5954,3373
6317,8114
7479,9603
8497,8118
1319,7751
9823,8010
6426,6370
2807,5938
3958,8421
5744,4856
9108,5866
1735,3804
3907,3038
1852,2889
4297,5207
1129,3501
9324,1566
1599,2876
4158,218
78,8208
3097,2267
6863,1746
5943,952
3843,1440
2364,8974
1859,4975
2564,5030
1784,1779
4846,249
8919,960
6775,5154
9845,4562
9046,4835
520,5492
8153,1613
291,3951
7826,3225
862,2540
8578,4120
6628,4848
9914,4995
498,8185
1746,5246
3930,8838
8919,8089
4444,1501
9214,5132
9852,2706
324,9287
2051,7339
9240,5615
4703,8206
3111,739
2298,6747
2881,1993
2380,4422
7207,5142
3764,4640
3911,3129
5444,5019
3087,2185
1500,4573
2683,8705
599,1701
3241,9816
7047,8949
7257,6349
5928,2475
39,894
6657,8188
8001,3624
2009,2008
7520,5594
8852,2746
8028,3536
7242,7311
4604,1133
3452,9112
9171,5307
1576,4417
8705,6400
5787,5522
2806,8852
9404,7154
422,775
4783,2111
7875,7987
1871,1118
774,6353
8511,5995
5412,2449
8966,796
4998,3501
6626,9527
1757,8237
2461,7723
6074,7412
3901,7962
3308,2371
4664,4288
4783,6779
1510,2599
3091,7919
242,5577
5845,1144
3637,5661
8515,41
5939,7506
2318,6999
6302,6512
1695,770
5061,2352
9630,1789
1391,2695
5165,4729
7854,9995
1106,8358
6018,5835
1431,2778
7005,8180
5663,3033
2075,2026
1020,9629
4601,2504
1975,7967
118,3241
2806,807
6350,3079
5364,6228
6037,6872
8589,551
634,5187
654,9272
3899,2113
7113,3458
2619,7374
8670,9906
2497,4943
7045,5655
7939,3071
7606,3075
66,3742
5847,7446
7772,4973
911,7305
9511,2721
2916,722
7024,389
7712,7604
9345,92
5962,4332
7371,5427
5026,4512
5169,6896
3070,2758
2735,5464
6544,6306
4418,8441
8763,720
1520,8611
9993,9235
9766,1069
7197,7153
971,5267
1533,5675
2253,3859
6768,5677
6531,9220
2868,8841
5372,1290
4088,3457
6851,1947
1434,3925
3739,783
5831,146
2665,8822
4364,318
8929,293
1721,7870
642,8081
491,6606
6567,2083
6012,5852
3460,2786
1980,6926
4017,2115
6655,7834
1545,40
9142,7590
4624,4925
193,4176
7766,4319
5015,4103
9125,2869
1142,9392
2809,7598
4254,483
6874,4127
4236,8946
4914,9522
5427,1644
7515,6608
3695,5952
5783,1503
7487,9072
1653,9580
2893,8528
5839,1909
1975,6402
2072,2202
4876,6888
3471,9335
7606,2432
2548,8792
2798,571
9735,7802
3436,4564
5229,1402
443,5087
9455,293
2227,7633
5786,1952
3795,4402
6931,579
4066,7783
3911,5403
6649,9372
6468,1208
965,9740
6446,5555
5360,5554
3923,3774
5834,1142
6991,3414
173,6738
8157,2908
4043,8077
5429,8971
9065,460
2554,8280
5802,7803
8590,9855
2773,3750
4171,1075
1784,4211
8973,7477
5415,9913
9819,6854
6712,3234
806,3843
4725,4656
6189,1451
2781,3082
6754,3913
9917,3157
9293,6908
7175,5052
6015,3663
8250,7053
7614,3184
3203,9808
9426,9543
2183,2511
2771,7147
6766,5449
5473,444
8789,8072
7214,8940
3872,8377
4782,1822
6186,3746
4278,5008
8296,2721
4931,3145
4907,2961
5819,4186
9841,992
9750,6963
8212,9926
8860,1518
5807,1953
199,1283
4895,9395
7515,5971
7957,8980
2780,3092
274,3183
9381,4994
712,9543
2817,9989
2609,9876
9671,3184
7037,6877
6500,7690
6719,8249
637,2055
1683,5305
6998,3048
2329,268
3934,6266
6147,181
201,3203
9516,5463
2567,8423
9968,7852
5526,858
2349,6774
5103,4625
3200,7066
6916,1955
1391,2155
1846,4959
5410,9131
4207,2464
2550,9351
5421,173
4689,8884
7871,7445
4489,9459
600,5932
4012,3426
1820,65
2704,2488
7321,9635
2021,7884
3698,2825
5921,5310
3430,5946
1098,1104
3644,2566
5073,8155
801,2980
3671,4786
4105,6980
5755,4235
3119,2957
9016,8347
4252,1079
1098,2261
6427,4425
419,3154
8455,4211
4931,2336
8652,5492
9549,6078
8353,283
2268,3930
1358,9155
4993,610
9132,6164
2886,371
457,2205
3010,6469
3158,6107
2147,5721
2373,9197
7825,9168
7043,5145
5918,695
3525,7696
6727,2977
365,5169
6355,5073
3749,6390
4040,2609
3136,7509
2972,3624
9420,3546
3012,677
5172,5750
7455,4749
8568,4843
711,4709
7833,1528
5336,2265
5092,5189
5763,489
706,4600
7623,7353
3921,6773
4739,2460
7649,7093
3647,9915
512,2058
5640,3094
687,2769
7439,3052
1127,1159
